1.470000 5177653 4820895 1451
1.480000 5179730 4818851 1418
1.490000 5175449 4823252 1298
1.500000 5176514 4822205 1280
1.510000 5177683 4821105 1211
1.520000 5177270 4821621 1108
1.530000 5178548 4820452 999
1.540000 5177425 4821567 1007
1.550000 5176756 4822357 886
1.560000 5179354 4819751 894
1.570000 5175859 4823320 820
1.580000 5179165 4820084 750
1.590000 5177426 4821841 732
1.600000 5179332 4819953 714
1.610000 5177878 4821490 631
1.620000 5179992 4819406 601
1.630000 5176705 4822745 549
1.640000 5176089 4823387 523
1.650000 5178074 4821392 533
1.660000 5175008 4824535 456
1.670000 5179042 4820507 450
1.680000 5177332 4822204 463
1.690000 5177064 4822562 373
1.700000 5178984 4820663 352
1.710000 5177326 4822335 338
1.720000 5179322 4820340 337
1.730000 5179688 4820028 283
1.740000 5179449 4820254 296
1.750000 5176886 4822823 290
1.760000 5176225 4823531 243
1.770000 5176498 4823289 212
1.780000 5176032 4823748 219
1.790000 5177009 4822754 236
1.800000 5177161 4822612 226
1.810000 5180207 4819566 226
1.820000 5179959 4819873 167
1.830000 5175825 4824024 150
1.840000 5176921 4822936 142
1.850000 5179256 4820591 152
1.860000 5177719 4822150 130
1.870000 5179386 4820488 125
1.880000 5178863 4821025 111
1.890000 5178057 4821814 128
1.900000 5178293 4821599 107
1.910000 5180100 4819803 96
1.920000 5177521 4822368 110
1.930000 5180176 4819727 96
1.940000 5177173 4822739 87
1.950000 5180150 4819776 73
1.960000 5178361 4821574 64
1.970000 5177363 4822562 74
1.980000 5179336 4820607 56
1.990000 5177404 4822524 71
